Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Lupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Veghgt.avg;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16;Litt.avg
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Daggkåpa;Alchemilla vulgaris;1;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Fältveronika;Veronica arvensis;3;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Gulvial;Lathyrus pratensis;1;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;1;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Knagglestarr;Carex flava;1;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Lupin;Lupinus polyphyllus;9;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Revfingerört;Potentilla reptans;5;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Skogsfräken;Equisetum sylvaticum;8;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Smultron;Fragaria vesca;10;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Storblåklocka;Campanula persicifolia;3;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Vitsippa;Anemone nemorosa;5;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Åkerfräken;Equisetum arvense;2;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Åkertistel;Cirsium arvense;3;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;NoLupin;No;Älgört;Filipendula ulmaria;12;;;;;23,75;;;;;;;;;;;;;;;;;1
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Baldersbrå;Tripleurospermum inodorum;1;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Gulvial;Lathyrus pratensis;4;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Hästhov;Tussilago farfara;1;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Kärrtistel;Cirsium palustre;1;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Maskros;Taraxacum;2;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Revfingerört;Potentilla reptans;2;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Skogsfräken;Equisetum sylvaticum;13;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Smultron;Fragaria vesca;3;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;7;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Vitsippa;Anemone nemorosa;1;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Åkerfräken;Equisetum arvense;1;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Åkertistel;Cirsium arvense;4;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-06-2020;Uppsala;Österunda2;6633357.23;617829.747;2;Lupin;Yes;Älgört;Filipendula ulmaria;13;;;;;48,75;;;;;;;;;;;;;;;;;1,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Alsikeklöver;Trifolium hybridum;9;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Backskärvfrö;Noccaea caerulescens;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Baldersbrå;Tripleurospermum inodorum;4;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Bergsyra;Rumex acetosella;5;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Groblad;Plantago major;3;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Gråögontröst;Euphrasia nemorosa;14;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Gullviva;Primula veris;7;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Gulsporre;Linaria vulgaris;3;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Gulvial;Lathyrus pratensis;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Hästhov;Tussilago farfara;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;6;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Kråkvicker;Vicia cracca;4;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Kvastfibbla;Pilosella cymosa;6;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Maskros;Taraxacum;2;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Nysört;Achillea ptarmica;14;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Revsmörblomma;Ranunculus repens;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Röllika;Achillea millefolium;3;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Stormåra;Gallium mollugo;9;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Styvfibblor;Hieracium sect. Tridentata;2;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Sylnarv;Sagina revelierei;2;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Sälg;Salix caprea;2;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Tall;Pinus sylvestris;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Åkerfräken;Equisetum arvense;2;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Åkertistel;Cirsium arvense;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Älgört;Filipendula ulmaria;1;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;NoLupin;No;Ängssyra;Rumex acetosa;6;;;;;4,375;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Bergsyra;Rumex acetosella;2;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Gulvial;Lathyrus pratensis;2;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;5;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Hönsarv;Cerastium fontanum;4;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Höstfibbla;Scorzoneroides autumnalis;3;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Kvastfibbla;Pilosella cymosa;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Maskros;Taraxacum;5;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Nysört;Achillea ptarmica;8;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Revsmörblomma;Ranunculus repens;8;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Röllika;Achillea millefolium;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Skogsklöver;Trifolium medium;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Åkerfräken;Equisetum arvense;15;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Åkerförgätmigej;Myosotis arvensis;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Ängsklocka;Campanula patula;2;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;1;Lupin;Yes;Ängsviol;Viola canina;1;;;;;45;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Brudborste;Cirsium heterophyllum;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Daggkåpa;Alchemilla vulgaris;3;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Gulvial;Lathyrus pratensis;7;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Kvastfibbla;Pilosella cymosa;3;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Maskros;Taraxacum;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Midsommarblomster;Geranium sylvaticum;2;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Nysört;Achillea ptarmica;5;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Röllika;Achillea millefolium;13;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Skogsklöver;Trifolium medium;3;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Stormåra;Gallium mollugo;14;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Teveronika;Veronica chamaedrys;9;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Åkerfräken;Equisetum arvense;15;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Älgört;Filipendula ulmaria;6;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Ängshaverrot;Tragopogon pratensis;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;NoLupin;No;Ängssyra;Rumex acetosa;1;;;;;27,5;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;2;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Gulvial;Lathyrus pratensis;3;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Maskros;Taraxacum;7;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Midsommarblomster;Geranium sylvaticum;4;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Röllika;Achillea millefolium;11;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Stormåra;Gallium mollugo;3;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Åkerfräken;Equisetum arvense;2;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Brobacke;6654622.686;573697.751;2;Lupin;Yes;Älgört;Filipendula ulmaria;5;;;;;57,5;;;;;;;;;;;;;;;;;0,2
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Baldersbrå;Tripleurospermum inodorum;1;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Brännässla;Urtica dioica;1;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;4;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Gråfibbla;Pilosella officinarum;3;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Hallon;Rubus idaeus;1;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Hundkex;Anthriscus sylvestris;3;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Hönsarv;Cerastium fontanum;4;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Kvastfibbla;Pilosella cymosa;1;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Maskros;Taraxacum;4;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;4;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Revsmörblomma;Ranunculus repens;11;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Stormåra;Gallium mollugo;4;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;11;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Vårtbjörk;Betula pendula;5;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Åkerfräken;Equisetum arvense;14;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;NoLupin;No;Ängssyra;Rumex acetosa;5;;;;;1,875;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Baldersbrå;Tripleurospermum inodorum;1;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Gråfibbla;Pilosella officinarum;1;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;2;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Höstfibbla;Scorzoneroides autumnalis;3;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Maskros;Taraxacum;1;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Prästkrage;Leucanthemum vulgare;1;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Röllika;Achillea millefolium;4;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;1;Lupin;Yes;Åkerfräken;Equisetum arvense;3;;;;;60;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Alsikeklöver;Trifolium hybridum;1;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Daggkåpa;Alchemilla vulgaris;2;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Gulvial;Lathyrus pratensis;15;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Hundkex;Anthriscus sylvestris;10;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Hönsarv;Cerastium fontanum;3;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Höstfibbla;Scorzoneroides autumnalis;5;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Maskros;Taraxacum;6;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Prästkrage;Leucanthemum vulgare;8;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Revsmörblomma;Ranunculus repens;13;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Röllika;Achillea millefolium;3;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Stormåra;Gallium mollugo;6;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Vårtbjörk;Betula pendula;1;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Åkerfräken;Equisetum arvense;4;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Åkertistel;Cirsium arvense;9;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;NoLupin;No;Ängsviol;Viola canina;8;;;;;8,75;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Bergsyra;Rumex acetosella;1;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Björnloka;Heracleum sphondylium;2;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Gulvial;Lathyrus pratensis;7;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;13;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Hönsarv;Cerastium fontanum;1;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Maskros;Taraxacum;2;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Prästkrage;Leucanthemum vulgare;5;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Revsmörblomma;Ranunculus repens;12;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Röllika;Achillea millefolium;3;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Stormåra;Gallium mollugo;5;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Vårtbjörk;Betula pendula;1;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Åkerfräken;Equisetum arvense;6;;;;;56,25;;;;;;;;;;;;;;;;;0
17-07-2020;Uppsala;Kårbo;6647874.775;572017.287;2;Lupin;Yes;Åkerförgätmigej;Myosotis arvensis;1;;;;;56,25;;;;;;;;;;;;;;;;;0
22-06-2020;Uppsala;Larsbo;6635699.593;617506.193;1;NoLupin;No;Alsikeklöver;Trifolium hybridum;2;;;;;0,625;;;;;;;;;;;;;;;;;1,2
22-06-2020;Uppsala;Larsbo;6635699.593;617506.193;1;NoLupin;No;Gökblomster;Lychnis flos-cuculi;5;;;;;0,625;;;;;;;;;;;;;;;;;1,2
22-06-2020;Uppsala;Larsbo;6635699.593;617506.193;1;NoLupin;No;Hästhov;Tussilago farfara;1;;;;;0,625;;;;;;;;;;;;;;;;;1,2
22-06-2020;Uppsala;Larsbo;6635699.593;617506.193;1;NoLupin;No;Knagglestarr;Carex flava;8;;;;;0,625;;;;;;;;;;;;;;;;;1,2
22-06-2020;Uppsala;Larsbo;6635699.593;617506.193;1;NoLupin;No;Knapptåg;Juncus conglomeratus;6;;;;;0,625;;;;;;;;;;;;;;;;;1,2
